"pdb","vorvol","variable","value"
"1C82_A","fvAA","rsa",0.88672271409873
"1C82_A","fvAA","seqent",0.421971033319823
"1C82_A","fvCA","asa",0.772178349499449
"1C82_A","fvCA","ddgent",0.712799413136987
"1C82_A","fvCA","hbe_mean",0.47943094044024
"1C82_A","fvCA","hpshh",0.449530355515421
"1C82_A","fvCA","resvol",-0.321395614011702
"1C82_A","fvCA","rsa",0.807737391682098
"1C82_A","fvCA","seqent",0.399509939133116
"1C82_A","fvSC","asa",0.844966152101517
"1C82_A","fvSC","ddgent",0.776153270494587
"1C82_A","fvSC","hbe_mean",0.438013790493615
"1C82_A","fvSC","hpshh",0.52764727535072
"1C82_A","fvSC","resvol",-0.306897508831222
"1C82_A","fvSC","rsa",0.870646038815535
"1C82_A","fvSC","seqent",0.416089030596761
"1C82_A","mvAA","asa",0.900228387708969
"1C82_A","mvAA","ddgent",0.784210602779317
"1C82_A","mvAA","hbe_mean",0.49225718100342
"1C82_A","mvAA","hpshh",0.463159943805149
"1C82_A","mvAA","resvol",0.0760811821554391
"1C82_A","mvAA","rsa",0.901274788192158
"1C82_A","mvAA","seqent",0.434389427180793
"1C82_A","mvCA","asa",0.823840782069369
"1C82_A","mvCA","ddgent",0.737954712453978
"1C82_A","mvCA","hbe_mean",0.477573787041386
"1C82_A","mvCA","hpshh",0.404643955039847
"1C82_A","mvCA","resvol",-0.0428040338407651
"1C82_A","mvCA","rsa",0.840893135616115
"1C82_A","mvCA","seqent",0.421581286812516
"1C82_A","mvSC","asa",0.899550195363452
"1C82_A","mvSC","ddgent",0.808849189734808
"1C82_A","mvSC","hbe_mean",0.436445056452816
"1C82_A","mvSC","hpshh",0.477512154360898
"1C82_A","mvSC","resvol",-0.0162259920606581
"1C82_A","mvSC","rsa",0.905812763418662
"1C82_A","mvSC","seqent",0.443059253913527
"1C82_A","vAA","asa",0.902254670760536
"1C82_A","vAA","ddgent",0.787324420200862
"1C82_A","vAA","hbe_mean",0.493532226117689
"1C82_A","vAA","hpshh",0.464706459307926
"1C82_A","vAA","resvol",0.0770242507021618
"1C82_A","vAA","rsa",0.903081467784382
"1C82_A","vAA","seqent",0.435418046833333
"1C82_A","vCA","asa",0.825198782364441
"1C82_A","vCA","ddgent",0.741601516343111
"1C82_A","vCA","hbe_mean",0.478960201228997
"1C82_A","vCA","hpshh",0.405091494361807
"1C82_A","vCA","resvol",-0.0436078838018805
"1C82_A","vCA","rsa",0.8426177147461
"1C82_A","vCA","seqent",0.421414924266785
"1C82_A","vSC","asa",0.901726619061207
"1C82_A","vSC","ddgent",0.810878276901116
"1C82_A","vSC","hbe_mean",0.436854771300577
"1C82_A","vSC","hpshh",0.478783549748734
"1C82_A","vSC","resvol",-0.0151076238098488
"1C82_A","vSC","rsa",0.907774919174223
"1C82_A","vSC","seqent",0.443907854648076
"1CA2_A","fvAA","asa",0.894937353173834
"1CA2_A","fvAA","ddgent",0.794342240787365
"1CA2_A","fvAA","hbe_mean",0.484739536276684
"1CA2_A","fvAA","hpshh",0.524790871550634
"1CA2_A","fvAA","resvol",-0.185306710938956
"1CA2_A","fvAA","rsa",0.926207797093108
"1CA2_A","fvAA","seqent",0.60992614085655
"1CA2_A","fvCA","asa",0.782680191321277
"1CA2_A","fvCA","ddgent",0.724274133861116
"1CA2_A","fvCA","hbe_mean",0.467960367096419
"1CA2_A","fvCA","hpshh",0.462732021809599
"1CA2_A","fvCA","resvol",-0.289237287298965
"1CA2_A","fvCA","rsa",0.83732133630546
"1CA2_A","fvCA","seqent",0.535749838686932
"1CA2_A","fvSC","asa",0.877809691420797
"1CA2_A","fvSC","ddgent",0.792503290226596
"1CA2_A","fvSC","hbe_mean",0.396361912168888
"1CA2_A","fvSC","hpshh",0.534910272500303
"1CA2_A","fvSC","resvol",-0.247283387187576
"1CA2_A","fvSC","rsa",0.910414048519198
"1CA2_A","fvSC","seqent",0.655697942762332
"1CA2_A","mvAA","asa",0.905636137660522
"1CA2_A","mvAA","ddgent",0.791242275120165
"1CA2_A","mvAA","hbe_mean",0.467392914002432
"1CA2_A","mvAA","hpshh",0.492039383063312
"1CA2_A","mvAA","resvol",0.0257531507489805
"1CA2_A","mvAA","rsa",0.922429971431139
"1CA2_A","mvAA","seqent",0.597582660648273
"1CA2_A","mvCA","asa",0.813199385280417
"1CA2_A","mvCA","ddgent",0.733930104142824
"1CA2_A","mvCA","hbe_mean",0.464766058004086
"1CA2_A","mvCA","hpshh",0.438624702951362
"1CA2_A","mvCA","resvol",-0.0969690054580087
"1CA2_A","mvCA","rsa",0.852411521218611
"1CA2_A","mvCA","seqent",0.540909370543248
"1CA2_A","mvSC","asa",0.911773591608358
"1CA2_A","mvSC","ddgent",0.817146372167544
"1CA2_A","mvSC","hbe_mean",0.391637291827043
"1CA2_A","mvSC","hpshh",0.487695481812638
"1CA2_A","mvSC","resvol",-0.0259513485769824
"1CA2_A","mvSC","rsa",0.929698522341867
"1CA2_A","mvSC","seqent",0.672586272784794
"1CA2_A","vAA","asa",0.913126039555162
"1CA2_A","vAA","ddgent",0.793398088807507
"1CA2_A","vAA","hbe_mean",0.478022325997376
"1CA2_A","vAA","hpshh",0.495973232079415
"1CA2_A","vAA","resvol",0.0299088421643685
"1CA2_A","vAA","rsa",0.928951201041563
"1CA2_A","vAA","seqent",0.594690093344439
"1CA2_A","vCA","asa",0.818399122867574
"1CA2_A","vCA","ddgent",0.739324645227741
"1CA2_A","vCA","hbe_mean",0.476382463829813
"1CA2_A","vCA","hpshh",0.438644417001101
"1CA2_A","vCA","resvol",-0.100228138944917
"1CA2_A","vCA","rsa",0.858362134277436
"1CA2_A","vCA","seqent",0.540515969945545
"1CA2_A","vSC","asa",0.919057382299867
"1CA2_A","vSC","ddgent",0.81547264820325
"1CA2_A","vSC","hbe_mean",0.395362397575482
"1CA2_A","vSC","hpshh",0.493815798163431
"1CA2_A","vSC","resvol",-0.0200955363000201
"1CA2_A","vSC","rsa",0.935738742271232
"1CA2_A","vSC","seqent",0.667973471958279
"1CB8_A","fvAA","asa",0.86780773291757
"1CB8_A","fvAA","ddgent",0.735456905544282
"1CB8_A","fvAA","hbe_mean",0.453225472566555
"1CB8_A","fvAA","hpshh",0.45822316836984
"1CB8_A","fvAA","resvol",-0.155948321529813
"1CB8_A","fvAA","rsa",0.892536670524347
"1CB8_A","fvAA","seqent",0.46633753296539
"1CB8_A","fvCA","asa",0.766804590183031
"1CB8_A","fvCA","ddgent",0.680003566513767
"1CB8_A","fvCA","hbe_mean",0.43818032209546
"1CB8_A","fvCA","hpshh",0.401475931614148
"1CB8_A","fvCA","resvol",-0.264974724651755
"1CB8_A","fvCA","rsa",0.80887412004927
"1CB8_A","fvCA","seqent",0.41637701969764
"1CB8_A","fvSC","asa",0.85340141260258
"1CB8_A","fvSC","ddgent",0.746508113573867
"1CB8_A","fvSC","hbe_mean",0.398194653913759
"1CB8_A","fvSC","hpshh",0.46383368013618
"1CB8_A","fvSC","resvol",-0.212591501606617
"1CB8_A","fvSC","rsa",0.882217300675826
"1CB8_A","fvSC","seqent",0.486477043752012
"1CB8_A","mvAA","asa",0.899125032855204
"1CB8_A","mvAA","ddgent",0.754201980379314
"1CB8_A","mvAA","hbe_mean",0.428029169563417
"1CB8_A","mvAA","hpshh",0.39392085564903
"1CB8_A","mvAA","resvol",0.160275219044025
"1CB8_A","mvAA","rsa",0.903061231061594
"1CB8_A","mvAA","seqent",0.4891566221618
"1CB8_A","mvCA","asa",0.811460331700954
"1CB8_A","mvCA","ddgent",0.715549925863543
"1CB8_A","mvCA","hbe_mean",0.400858769079219
"1CB8_A","mvCA","hpshh",0.355078308015257
"1CB8_A","mvCA","resvol",-0.00341927599929359
"1CB8_A","mvCA","rsa",0.83481740091337
"1CB8_A","mvCA","seqent",0.450176095640889
"1CB8_A","mvSC","asa",0.905289009683834
"1CB8_A","mvSC","ddgent",0.785735245981526
"1CB8_A","mvSC","hbe_mean",0.362124757517283
"1CB8_A","mvSC","hpshh",0.402470288515829
"1CB8_A","mvSC","resvol",0.0949959864471254
"1CB8_A","mvSC","rsa",0.913270144652933
"1CB8_A","mvSC","seqent",0.523158721357379
"1CB8_A","vAA","asa",0.902781193916487
"1CB8_A","vAA","ddgent",0.757019291155767
"1CB8_A","vAA","hbe_mean",0.433360579025708
"1CB8_A","vAA","hpshh",0.396486228605937
"1CB8_A","vAA","resvol",0.164782300674393
"1CB8_A","vAA","rsa",0.9062523203043
"1CB8_A","vAA","seqent",0.487607775345058
"1CB8_A","vCA","asa",0.81442361744753
"1CB8_A","vCA","ddgent",0.71860678095397
"1CB8_A","vCA","hbe_mean",0.40845283674531
"1CB8_A","vCA","hpshh",0.356202209814075
"1CB8_A","vCA","resvol",-0.00352870605734994
"1CB8_A","vCA","rsa",0.838390703293523
"1CB8_A","vCA","seqent",0.44671532306031
"1CB8_A","vSC","asa",0.909166955332713
"1CB8_A","vSC","ddgent",0.788216246236581
"1CB8_A","vSC","hbe_mean",0.366944146533579
"1CB8_A","vSC","hpshh",0.404678508820634
"1CB8_A","vSC","resvol",0.0991593868004087
"1CB8_A","vSC","rsa",0.916882689198772
"1CB8_A","vSC","seqent",0.521349558240725
"1CBX_A","fvAA","asa",0.85367940551933
"1CBX_A","fvAA","ddgent",0.656248107771388
"1CBX_A","fvAA","hbe_mean",0.452064673065228
"1CBX_A","fvAA","hpshh",0.408807803486143
"1CBX_A","fvAA","resvol",-0.270642065408157
"1CBX_A","fvAA","rsa",0.884866954240515
"1CBX_A","fvAA","seqent",0.490982537436979
"1CBX_A","fvCA","asa",0.755158120979586
"1CBX_A","fvCA","ddgent",0.602296056118627
"1CBX_A","fvCA","hbe_mean",0.440183768818457
"1CBX_A","fvCA","hpshh",0.338672403421826
"1CBX_A","fvCA","resvol",-0.386214415287577
"1CBX_A","fvCA","rsa",0.81188009498926
"1CBX_A","fvCA","seqent",0.452812241456759
"1CBX_A","fvSC","asa",0.831883985838261
"1CBX_A","fvSC","ddgent",0.648340769532569
"1CBX_A","fvSC","hbe_mean",0.419930436151281
"1CBX_A","fvSC","hpshh",0.396187442358669
"1CBX_A","fvSC","resvol",-0.321275859372933
"1CBX_A","fvSC","rsa",0.868057844264539
"1CBX_A","fvSC","seqent",0.48710161729687
"1CBX_A","mvAA","asa",0.886109434896837
"1CBX_A","mvAA","ddgent",0.696393630001601
"1CBX_A","mvAA","hbe_mean",0.410651176142766
"1CBX_A","mvAA","hpshh",0.315698558047039
"1CBX_A","mvAA","resvol",0.0061005724901763
"1CBX_A","mvAA","rsa",0.901624719330586
"1CBX_A","mvAA","seqent",0.510434833121883
"1CBX_A","mvCA","asa",0.803963125140878
"1CBX_A","mvCA","ddgent",0.64130340452918
"1CBX_A","mvCA","hbe_mean",0.422296497302893
"1CBX_A","mvCA","hpshh",0.274692076392909
"1CBX_A","mvCA","resvol",-0.170932949756735
"1CBX_A","mvCA","rsa",0.847014739889349
"1CBX_A","mvCA","seqent",0.476693999027297
"1CBX_A","mvSC","asa",0.889511545333819
"1CBX_A","mvSC","ddgent",0.695318636782519
"1CBX_A","mvSC","hbe_mean",0.381265228007969
"1CBX_A","mvSC","hpshh",0.314211621479606
"1CBX_A","mvSC","resvol",-0.0161425120478404
"1CBX_A","mvSC","rsa",0.904908505414167
"1CBX_A","mvSC","seqent",0.510314973552501
"1CBX_A","vAA","asa",0.888538979174921
"1CBX_A","vAA","ddgent",0.695323613602978
"1CBX_A","vAA","hbe_mean",0.411171795375646
"1CBX_A","vAA","hpshh",0.316983703502386
"1CBX_A","vAA","resvol",0.0119263256612948
"1CBX_A","vAA","rsa",0.901829059504047
"1CBX_A","vAA","seqent",0.507435855453368
"1CBX_A","vCA","asa",0.80281321834682
"1CBX_A","vCA","ddgent",0.639148026312041
"1CBX_A","vCA","hbe_mean",0.419907663706571
"1CBX_A","vCA","hpshh",0.275623308181799
"1CBX_A","vCA","resvol",-0.166903723367965
"1CBX_A","vCA","rsa",0.844273920493187
"1CBX_A","vCA","seqent",0.469784861403201
"1CBX_A","vSC","asa",0.891263120769628
"1CBX_A","vSC","ddgent",0.69460280410654
"1CBX_A","vSC","hbe_mean",0.384869945796108
"1CBX_A","vSC","hpshh",0.314054719018612
"1CBX_A","vSC","resvol",-0.0144559125753499
"1CBX_A","vSC","rsa",0.905509469240693
"1CBX_A","vSC","seqent",0.506889644197741
"1CDG_A","fvAA","asa",0.841579921740727
"1CDG_A","fvAA","ddgent",0.664535452385107
"1CDG_A","fvAA","hbe_mean",0.38730124601654
"1CDG_A","fvAA","hpshh",0.282906015964773
"1CDG_A","fvAA","resvol",-0.391813199667793
"1CDG_A","fvAA","rsa",0.87547647701862
"1CDG_A","fvAA","seqent",0.342955070148569
"1CDG_A","fvCA","asa",0.718199095294373
"1CDG_A","fvCA","ddgent",0.5705203474392
"1CDG_A","fvCA","hbe_mean",0.370501680660754
"1CDG_A","fvCA","hpshh",0.166700004407545
"1CDG_A","fvCA","resvol",-0.47522139863338
"1CDG_A","fvCA","rsa",0.776209858237305
"1CDG_A","fvCA","seqent",0.293146554650854
"1CDG_A","fvSC","asa",0.832593794092355
"1CDG_A","fvSC","ddgent",0.675371179739716
"1CDG_A","fvSC","hbe_mean",0.32839974844242
"1CDG_A","fvSC","hpshh",0.305035277724288
"1CDG_A","fvSC","resvol",-0.445422534820243
"1CDG_A","fvSC","rsa",0.868755511998431
"1CDG_A","fvSC","seqent",0.349067382174591
"1CDG_A","mvAA","asa",0.856958639106088
"1CDG_A","mvAA","ddgent",0.685253452324188
"1CDG_A","mvAA","hbe_mean",0.323380092932976
"1CDG_A","mvAA","hpshh",0.216517157492536
"1CDG_A","mvAA","resvol",-0.066365239597742
"1CDG_A","mvAA","rsa",0.865613189100091
"1CDG_A","mvAA","seqent",0.30601530588625
"1CDG_A","mvCA","asa",0.757127410819986
"1CDG_A","mvCA","ddgent",0.608764017794023
"1CDG_A","mvCA","hbe_mean",0.317895815363452
"1CDG_A","mvCA","hpshh",0.128712187437963
"1CDG_A","mvCA","resvol",-0.190825015775371
"1CDG_A","mvCA","rsa",0.790135750230429
"1CDG_A","mvCA","seqent",0.280932320092567
"1CDG_A","mvSC","asa",0.862851454232436
"1CDG_A","mvSC","ddgent",0.709209063532551
"1CDG_A","mvSC","hbe_mean",0.256902534109222
"1CDG_A","mvSC","hpshh",0.246602944140926
"1CDG_A","mvSC","resvol",-0.127948396192701
"1CDG_A","mvSC","rsa",0.874108496780575
"1CDG_A","mvSC","seqent",0.325278489550296
"1CDG_A","vAA","asa",0.859092925011111
"1CDG_A","vAA","ddgent",0.686680242309709
"1CDG_A","vAA","hbe_mean",0.32474010690873
"1CDG_A","vAA","hpshh",0.215521349804369
"1CDG_A","vAA","resvol",-0.0659134043960543
"1CDG_A","vAA","rsa",0.867747853894885
"1CDG_A","vAA","seqent",0.310263177682659
"1CDG_A","vCA","asa",0.76021828043848
"1CDG_A","vCA","ddgent",0.610843092882908
"1CDG_A","vCA","hbe_mean",0.323702532278027
"1CDG_A","vCA","hpshh",0.127726122836021
"1CDG_A","vCA","resvol",-0.193952929196655
"1CDG_A","vCA","rsa",0.794385254059139
"1CDG_A","vCA","seqent",0.284251307994616
"1CDG_A","vSC","asa",0.865713507913146
"1CDG_A","vSC","ddgent",0.712652740738078
"1CDG_A","vSC","hbe_mean",0.258920675151074
"1CDG_A","vSC","hpshh",0.245158972680702
"1CDG_A","vSC","resvol",-0.125524029689458
"1CDG_A","vSC","rsa",0.876272117698643
"1CDG_A","vSC","seqent",0.328681782897219
"1CEL_A","fvAA","asa",0.863792588696211
"1CEL_A","fvAA","ddgent",0.736630561875797
"1CEL_A","fvAA","hbe_mean",0.459241750056858
"1CEL_A","fvAA","hpshh",0.358069970126013
"1CEL_A","fvAA","resvol",-0.275142807571158
"1CEL_A","fvAA","rsa",0.8994583289537
"1CEL_A","fvAA","seqent",0.550339587811699
"1CEL_A","fvCA","asa",0.760131001439994
"1CEL_A","fvCA","ddgent",0.665252959561236
"1CEL_A","fvCA","hbe_mean",0.415782008589052
"1CEL_A","fvCA","hpshh",0.308036077817124
"1CEL_A","fvCA","resvol",-0.37658255983401
"1CEL_A","fvCA","rsa",0.817694995071248
"1CEL_A","fvCA","seqent",0.498028905648646
"1CEL_A","fvSC","asa",0.838498265052081
"1CEL_A","fvSC","ddgent",0.729778280120442
"1CEL_A","fvSC","hbe_mean",0.377808239513462
"1CEL_A","fvSC","hpshh",0.377180784945192
"1CEL_A","fvSC","resvol",-0.331867910728459
"1CEL_A","fvSC","rsa",0.878956402069089
"1CEL_A","fvSC","seqent",0.572752098162495
"1CEL_A","mvAA","asa",0.880227115416014
"1CEL_A","mvAA","ddgent",0.762361216060091
"1CEL_A","mvAA","hbe_mean",0.413277115106725
"1CEL_A","mvAA","hpshh",0.294360509895804
"1CEL_A","mvAA","resvol",0.0478988563555925
"1CEL_A","mvAA","rsa",0.886059060995931
"1CEL_A","mvAA","seqent",0.557745463322803
"1CEL_A","mvCA","asa",0.7948485571094
"1CEL_A","mvCA","ddgent",0.712193386381347
"1CEL_A","mvCA","hbe_mean",0.371823286600395
"1CEL_A","mvCA","hpshh",0.256861036102681
"1CEL_A","mvCA","resvol",-0.102430846642413
"1CEL_A","mvCA","rsa",0.826560626880761
"1CEL_A","mvCA","seqent",0.526388141707565
"1CEL_A","mvSC","asa",0.874254241593959
"1CEL_A","mvSC","ddgent",0.776143825629782
"1CEL_A","mvSC","hbe_mean",0.331744251627616
"1CEL_A","mvSC","hpshh",0.313007913165339
"1CEL_A","mvSC","resvol",-0.0214668788402208
"1CEL_A","mvSC","rsa",0.886185923171076
"1CEL_A","mvSC","seqent",0.598865760647339
"1CEL_A","vAA","asa",0.883333592804383
"1CEL_A","vAA","ddgent",0.764080014284886
"1CEL_A","vAA","hbe_mean",0.421572005853921
"1CEL_A","vAA","hpshh",0.294475482337322
"1CEL_A","vAA","resvol",0.0484085440946678
"1CEL_A","vAA","rsa",0.888983252626054
"1CEL_A","vAA","seqent",0.558812106260035
"1CEL_A","vCA","asa",0.79791478671985
"1CEL_A","vCA","ddgent",0.712460932372651
"1CEL_A","vCA","hbe_mean",0.381743874212479
"1CEL_A","vCA","hpshh",0.256847989584495
"1CEL_A","vCA","resvol",-0.101863167369516
"1CEL_A","vCA","rsa",0.829366906961508
"1CEL_A","vCA","seqent",0.52551543384983
"1CEL_A","vSC","asa",0.877844506151104
"1CEL_A","vSC","ddgent",0.77800777864102
"1CEL_A","vSC","hbe_mean",0.339609413127594
"1CEL_A","vSC","hpshh",0.312664626655558
"1CEL_A","vSC","resvol",-0.0225651584001955
"1CEL_A","vSC","rsa",0.890174129685915
"1CEL_A","vSC","seqent",0.599149863713492
"1CHD_A","fvAA","asa",0.896772856776899
"1CHD_A","fvAA","ddgent",0.790867891217354
"1CHD_A","fvAA","hbe_mean",0.413457166462333
"1CHD_A","fvAA","hpshh",0.450642850377483
"1CHD_A","fvAA","resvol",-0.024719749681004
"1CHD_A","fvAA","rsa",0.928922411357074
"1CHD_A","fvAA","seqent",0.434587072082811
"1CHD_A","fvCA","asa",0.73028466190913
"1CHD_A","fvCA","ddgent",0.692135496742287
"1CHD_A","fvCA","hbe_mean",0.403884784409577
"1CHD_A","fvCA","hpshh",0.353871068917735
"1CHD_A","fvCA","resvol",-0.197055095657908
"1CHD_A","fvCA","rsa",0.79634606060907
"1CHD_A","fvCA","seqent",0.325177347128067
"1CHD_A","fvSC","asa",0.892299316644284
"1CHD_A","fvSC","ddgent",0.800142073233418
"1CHD_A","fvSC","hbe_mean",0.381898690521021
"1CHD_A","fvSC","hpshh",0.480053950388617
"1CHD_A","fvSC","resvol",-0.0651832553868247
"1CHD_A","fvSC","rsa",0.921366246288535
"1CHD_A","fvSC","seqent",0.446049205231711
"1CHD_A","mvAA","asa",0.897008837377335
"1CHD_A","mvAA","ddgent",0.789032843033812
"1CHD_A","mvAA","hbe_mean",0.397277436293686
"1CHD_A","mvAA","hpshh",0.370347330689686
"1CHD_A","mvAA","resvol",0.19752006830226
"1CHD_A","mvAA","rsa",0.921277761150598
"1CHD_A","mvAA","seqent",0.471402256419842
"1CHD_A","mvCA","asa",0.766541839163025
"1CHD_A","mvCA","ddgent",0.72296801651698
"1CHD_A","mvCA","hbe_mean",0.380568097716498
"1CHD_A","mvCA","hpshh",0.2932405648679
"1CHD_A","mvCA","resvol",0.0267273740417348
"1CHD_A","mvCA","rsa",0.818373426657357
"1CHD_A","mvCA","seqent",0.390057287744026
"1CHD_A","mvSC","asa",0.9110057888342
"1CHD_A","mvSC","ddgent",0.816841791190203
"1CHD_A","mvSC","hbe_mean",0.378407287029617
"1CHD_A","mvSC","hpshh",0.3971127865816
"1CHD_A","mvSC","resvol",0.140831559886295
"1CHD_A","mvSC","rsa",0.932814177484912
"1CHD_A","mvSC","seqent",0.478369157989087
"1CHD_A","vAA","asa",0.902115022869673
"1CHD_A","vAA","ddgent",0.793548576600894
"1CHD_A","vAA","hbe_mean",0.405318979442923
"1CHD_A","vAA","hpshh",0.379132293333676
"1CHD_A","vAA","resvol",0.203525057821208
"1CHD_A","vAA","rsa",0.925773427106117
"1CHD_A","vAA","seqent",0.482729886522619
"1CHD_A","vCA","asa",0.769968991633179
"1CHD_A","vCA","ddgent",0.725031865990466
"1CHD_A","vCA","hbe_mean",0.38758135008711
"1CHD_A","vCA","hpshh",0.300418749008185
"1CHD_A","vCA","resvol",0.0144491415551742
"1CHD_A","vCA","rsa",0.827433839070819
"1CHD_A","vCA","seqent",0.404153825382503
"1CHD_A","vSC","asa",0.916632065324361
"1CHD_A","vSC","ddgent",0.825253333755956
"1CHD_A","vSC","hbe_mean",0.383820119002186
"1CHD_A","vSC","hpshh",0.408458677960018
"1CHD_A","vSC","resvol",0.14836909593383
"1CHD_A","vSC","rsa",0.936966771089502
"1CHD_A","vSC","seqent",0.495594830622477
"1CHK_B","fvAA","asa",0.881830156457737
"1CHK_B","fvAA","ddgent",0.714045376638023
"1CHK_B","fvAA","hbe_mean",0.51750149579396
"1CHK_B","fvAA","hpshh",0.457649798137547
"1CHK_B","fvAA","resvol",-0.270910302814939
"1CHK_B","fvAA","rsa",0.919889466355024
"1CHK_B","fvAA","seqent",0.434920812951187
"1CHK_B","fvCA","asa",0.780922155466837
"1CHK_B","fvCA","ddgent",0.646489134290441
"1CHK_B","fvCA","hbe_mean",0.498201918602979
"1CHK_B","fvCA","hpshh",0.375854772404042
"1CHK_B","fvCA","resvol",-0.383393308431247
"1CHK_B","fvCA","rsa",0.847012448721018
"1CHK_B","fvCA","seqent",0.396186719792276
"1CHK_B","fvSC","asa",0.873515407435292
"1CHK_B","fvSC","ddgent",0.716576043054264
"1CHK_B","fvSC","hbe_mean",0.488787870765582
"1CHK_B","fvSC","hpshh",0.450384276022619
"1CHK_B","fvSC","resvol",-0.324654313492131
"1CHK_B","fvSC","rsa",0.9159639270462
"1CHK_B","fvSC","seqent",0.446487765887645
"1CHK_B","mvAA","asa",0.884403801093765
"1CHK_B","mvAA","ddgent",0.701445452922973
"1CHK_B","mvAA","hbe_mean",0.486697591522424
"1CHK_B","mvAA","hpshh",0.41710996084202
"1CHK_B","mvAA","resvol",-0.0366791923859183
"1CHK_B","mvAA","rsa",0.904824328841773
"1CHK_B","mvAA","seqent",0.398805073100414
"1CHK_B","mvCA","asa",0.801837197576535
"1CHK_B","mvCA","ddgent",0.649049175308066
"1CHK_B","mvCA","hbe_mean",0.477879685092182
"1CHK_B","mvCA","hpshh",0.365506055627114
"1CHK_B","mvCA","resvol",-0.204172272060829
"1CHK_B","mvCA","rsa",0.852701493992334
"1CHK_B","mvCA","seqent",0.378841853776398
"1CHK_B","mvSC","asa",0.893385477602006
"1CHK_B","mvSC","ddgent",0.721954265525923
"1CHK_B","mvSC","hbe_mean",0.467817405821763
"1CHK_B","mvSC","hpshh",0.4143453941998
"1CHK_B","mvSC","resvol",-0.123690325587725
"1CHK_B","mvSC","rsa",0.918866846871213
"1CHK_B","mvSC","seqent",0.419560964061654
"1CHK_B","vAA","asa",0.891852346837533
"1CHK_B","vAA","ddgent",0.704630371824594
"1CHK_B","vAA","hbe_mean",0.486988761410608
"1CHK_B","vAA","hpshh",0.421389572480258
"1CHK_B","vAA","resvol",-0.0400586386585021
"1CHK_B","vAA","rsa",0.913632051492663
"1CHK_B","vAA","seqent",0.393457098707999
"1CHK_B","vCA","asa",0.810257157084706
"1CHK_B","vCA","ddgent",0.658772168366314
"1CHK_B","vCA","hbe_mean",0.477763929479142
"1CHK_B","vCA","hpshh",0.367556163642345
"1CHK_B","vCA","resvol",-0.205108077468763
"1CHK_B","vCA","rsa",0.862909857627588
"1CHK_B","vCA","seqent",0.378508495519081
"1CHK_B","vSC","asa",0.899852356017081
"1CHK_B","vSC","ddgent",0.726939046366918
"1CHK_B","vSC","hbe_mean",0.464549981036771
"1CHK_B","vSC","hpshh",0.418193028354637
"1CHK_B","vSC","resvol",-0.129463360095691
"1CHK_B","vSC","rsa",0.927466390228754
"1CHK_B","vSC","seqent",0.417546572242407
"1CM0_A","fvAA","asa",0.918480489076407
"1CM0_A","fvAA","ddgent",0.770794610485195
"1CM0_A","fvAA","hbe_mean",0.574835929756941
"1CM0_A","fvAA","hpshh",0.580959752118136
"1CM0_A","fvAA","resvol",-0.0993196343415942
"1CM0_A","fvAA","rsa",0.940402946331503
"1CM0_A","fvAA","seqent",0.373970624970892
"1CM0_A","fvCA","asa",0.83810045328689
"1CM0_A","fvCA","ddgent",0.719168850670584
"1CM0_A","fvCA","hbe_mean",0.569611380570459
"1CM0_A","fvCA","hpshh",0.520557568285637
"1CM0_A","fvCA","resvol",-0.164815231399218
"1CM0_A","fvCA","rsa",0.88502731131007
"1CM0_A","fvCA","seqent",0.367043910122064
"1CM0_A","fvSC","asa",0.920288210165936
"1CM0_A","fvSC","ddgent",0.788836811509524
"1CM0_A","fvSC","hbe_mean",0.50791906807448
"1CM0_A","fvSC","hpshh",0.607975379232016
"1CM0_A","fvSC","resvol",-0.135674325501629
"1CM0_A","fvSC","rsa",0.942319219517714
"1CM0_A","fvSC","seqent",0.369939920486733
"1CM0_A","mvAA","asa",0.925876610440365
"1CM0_A","mvAA","ddgent",0.751753201206389
"1CM0_A","mvAA","hbe_mean",0.587898008552541
"1CM0_A","mvAA","hpshh",0.540803375442083
"1CM0_A","mvAA","resvol",0.0367598801233378
"1CM0_A","mvAA","rsa",0.93535737220156
