"pdb","hps","variable","value"
"1EUU_A","hpsww","VAAnfaces",-0.00534639839895818
"1EUU_A","hpsww","VAAvolume",-0.299890932913352
"1EUU_A","hpsww","VCAarea",-0.234263766609427
"1EUU_A","hpsww","VCAeccentricity",-0.233925844391963
"1EUU_A","hpsww","VCAedge_length_total",-0.218087732424011
"1EUU_A","hpsww","VCAfree_volume",-0.279579238514793
"1EUU_A","hpsww","VCAmodified_volume",-0.228427745261442
"1EUU_A","hpsww","VCAnfaces",0.0640174016289572
"1EUU_A","hpsww","VCAvolume",-0.228064242607008
"1EUU_A","hpsww","VSCarea",-0.35897275122903
"1EUU_A","hpsww","VSCeccentricity",-0.360034186725352
"1EUU_A","hpsww","VSCedge_length_total",-0.329344656981358
"1EUU_A","hpsww","VSCfree_volume",-0.420952342213096
"1EUU_A","hpsww","VSCmodified_volume",-0.351933143843895
"1EUU_A","hpsww","VSCnfaces",-0.0823426152759344
"1EUU_A","hpsww","VSCvolume",-0.350623303784699
"1EUU_A","hpsww","wcnAA",0.25783035618619
"1EUU_A","hpsww","wcnC",0.151895274602854
"1EUU_A","hpsww","wcnCA",0.186614017931477
"1EUU_A","hpsww","wcnCB",0.241440948495299
"1EUU_A","hpsww","wcnN",0.147302852635752
"1EUU_A","hpsww","wcnO",0.151203993222537
"1EUU_A","hpsww","wcnSC",0.292802381819857
"1EX1_A","hpshh","asa",0.453325949219084
"1EX1_A","hpshh","bfAA",0.279776362374995
"1EX1_A","hpshh","bfC",0.169559017242447
"1EX1_A","hpshh","bfCA",0.192961340443339
"1EX1_A","hpshh","bfCB",0.222666313223793
"1EX1_A","hpshh","bfN",0.149969663707509
"1EX1_A","hpshh","bfO",0.14609967681058
"1EX1_A","hpshh","bfSC",0.327118518513422
"1EX1_A","hpshh","ddgent",0.321777225404146
"1EX1_A","hpshh","hbe_mean",0.185255919266187
"1EX1_A","hpshh","resvol",-0.118854782316868
"1EX1_A","hpshh","rsa",0.431310258862024
"1EX1_A","hpshh","seqent",0.0834330694537169
"1EX1_A","hpshh","sizeAA",0.193405194169156
"1EX1_A","hpshh","sizeSC",0.193405194169156
"1EX1_A","hpshh","VAAarea",0.349012926340218
"1EX1_A","hpshh","VAAeccentricity",0.317844956044927
"1EX1_A","hpshh","VAAedge_length_total",0.32972691206728
"1EX1_A","hpshh","VAAfree_volume",0.418109175079006
"1EX1_A","hpshh","VAAmodified_volume",0.329411560474863
"1EX1_A","hpshh","VAAnfaces",-0.00862909133689904
"1EX1_A","hpshh","VAAvolume",0.329160885363269
"1EX1_A","hpshh","VCAarea",0.288181580781781
"1EX1_A","hpshh","VCAeccentricity",0.287549295270129
"1EX1_A","hpshh","VCAedge_length_total",0.250323797068455
"1EX1_A","hpshh","VCAfree_volume",0.317429084552007
"1EX1_A","hpshh","VCAmodified_volume",0.260350636142882
"1EX1_A","hpshh","VCAnfaces",-0.119322046855967
"1EX1_A","hpshh","VCAvolume",0.25979958642264
"1EX1_A","hpshh","VSCarea",0.39593474530982
"1EX1_A","hpshh","VSCeccentricity",0.375212205384909
"1EX1_A","hpshh","VSCedge_length_total",0.358971192814043
"1EX1_A","hpshh","VSCfree_volume",0.447982528369895
"1EX1_A","hpshh","VSCmodified_volume",0.367471129808036
"1EX1_A","hpshh","VSCnfaces",0.00965332157494908
"1EX1_A","hpshh","VSCvolume",0.367720592061031
"1EX1_A","hpshh","wcnAA",-0.247061736998459
"1EX1_A","hpshh","wcnC",-0.152216408929064
"1EX1_A","hpshh","wcnCA",-0.179464743567862
"1EX1_A","hpshh","wcnCB",-0.229397108127244
"1EX1_A","hpshh","wcnN",-0.13093102151864
"1EX1_A","hpshh","wcnO",-0.16214271871239
"1EX1_A","hpshh","wcnSC",-0.296215641504048
"1EX1_A","hpskd","asa",-0.482370904581582
"1EX1_A","hpskd","bfAA",-0.294933932542103
"1EX1_A","hpskd","bfC",-0.174672102497548
"1EX1_A","hpskd","bfCA",-0.204295377978963
"1EX1_A","hpskd","bfCB",-0.225109845874153
"1EX1_A","hpskd","bfN",-0.151262848104453
"1EX1_A","hpskd","bfO",-0.147533115979853
"1EX1_A","hpskd","bfSC",-0.345877061085646
"1EX1_A","hpskd","ddgent",-0.349875997625183
"1EX1_A","hpskd","hbe_mean",-0.179752551856391
"1EX1_A","hpskd","resvol",-0.0904644443002689
"1EX1_A","hpskd","rsa",-0.43459471256977
"1EX1_A","hpskd","seqent",-0.0874974099985719
"1EX1_A","hpskd","sizeAA",-0.382607215524947
"1EX1_A","hpskd","sizeSC",-0.382607215524947
"1EX1_A","hpskd","VAAarea",-0.368593644961446
"1EX1_A","hpskd","VAAeccentricity",-0.307558143036917
"1EX1_A","hpskd","VAAedge_length_total",-0.35182430044479
"1EX1_A","hpskd","VAAfree_volume",-0.367326655388635
"1EX1_A","hpskd","VAAmodified_volume",-0.351926311607722
"1EX1_A","hpskd","VAAnfaces",-0.0342340854058707
"1EX1_A","hpskd","VAAvolume",-0.352909761453884
"1EX1_A","hpskd","VCAarea",-0.282958358917287
"1EX1_A","hpskd","VCAeccentricity",-0.285352431630392
"1EX1_A","hpskd","VCAedge_length_total",-0.240296588588441
"1EX1_A","hpskd","VCAfree_volume",-0.246446034361263
"1EX1_A","hpskd","VCAmodified_volume",-0.255495821158891
"1EX1_A","hpskd","VCAnfaces",0.114152429979806
"1EX1_A","hpskd","VCAvolume",-0.255996968852344
"1EX1_A","hpskd","VSCarea",-0.400280827334836
"1EX1_A","hpskd","VSCeccentricity",-0.359712817103182
"1EX1_A","hpskd","VSCedge_length_total",-0.362091831710971
"1EX1_A","hpskd","VSCfree_volume",-0.379662927016791
"1EX1_A","hpskd","VSCmodified_volume",-0.370390529018862
"1EX1_A","hpskd","VSCnfaces",-0.0301755034168732
"1EX1_A","hpskd","VSCvolume",-0.371972089883461
"1EX1_A","hpskd","wcnAA",0.248480081626802
"1EX1_A","hpskd","wcnC",0.140672177724095
"1EX1_A","hpskd","wcnCA",0.169257215115806
"1EX1_A","hpskd","wcnCB",0.223092900340226
"1EX1_A","hpskd","wcnN",0.120698004899599
"1EX1_A","hpskd","wcnO",0.148175051621478
"1EX1_A","hpskd","wcnSC",0.288269787616081
"1EX1_A","hpsww","asa",-0.396337901760928
"1EX1_A","hpsww","bfAA",-0.225318365140136
"1EX1_A","hpsww","bfC",-0.132089617330446
"1EX1_A","hpsww","bfCA",-0.162742667438252
"1EX1_A","hpsww","bfCB",-0.177142080169223
"1EX1_A","hpsww","bfN",-0.108960864447083
"1EX1_A","hpsww","bfO",-0.111840749377968
"1EX1_A","hpsww","bfSC",-0.254685331919767
"1EX1_A","hpsww","ddgent",-0.398523336549208
"1EX1_A","hpsww","hbe_mean",-0.10577955578487
"1EX1_A","hpsww","resvol",0.146786832965477
"1EX1_A","hpsww","rsa",-0.378270402699566
"1EX1_A","hpsww","seqent",-0.145657957318255
"1EX1_A","hpsww","sizeAA",-0.10989342296962
"1EX1_A","hpsww","sizeSC",-0.10989342296962
"1EX1_A","hpsww","VAAarea",-0.296672051246994
"1EX1_A","hpsww","VAAeccentricity",-0.299895526731951
"1EX1_A","hpsww","VAAedge_length_total",-0.289996699143789
"1EX1_A","hpsww","VAAfree_volume",-0.368475475418461
"1EX1_A","hpsww","VAAmodified_volume",-0.282996309830662
"1EX1_A","hpsww","VAAnfaces",-0.030560112609853
"1EX1_A","hpsww","VAAvolume",-0.281861242781484
"1EX1_A","hpsww","VCAarea",-0.265628565542075
"1EX1_A","hpsww","VCAeccentricity",-0.255251127943587
"1EX1_A","hpsww","VCAedge_length_total",-0.236289932598479
"1EX1_A","hpsww","VCAfree_volume",-0.303894723643686
"1EX1_A","hpsww","VCAmodified_volume",-0.246979707282522
"1EX1_A","hpsww","VCAnfaces",0.0670716611166886
"1EX1_A","hpsww","VCAvolume",-0.246321760918035
"1EX1_A","hpsww","VSCarea",-0.347247872732682
"1EX1_A","hpsww","VSCeccentricity",-0.373288727372317
"1EX1_A","hpsww","VSCedge_length_total",-0.327222007833427
"1EX1_A","hpsww","VSCfree_volume",-0.420078259228905
"1EX1_A","hpsww","VSCmodified_volume",-0.329257812772091
"1EX1_A","hpsww","VSCnfaces",-0.035468059414543
"1EX1_A","hpsww","VSCvolume",-0.329043633578084
"1EX1_A","hpsww","wcnAA",0.230999014135036
"1EX1_A","hpsww","wcnC",0.146714842826726
"1EX1_A","hpsww","wcnCA",0.172083196849089
"1EX1_A","hpsww","wcnCB",0.218437914356962
"1EX1_A","hpsww","wcnN",0.128731398439695
"1EX1_A","hpsww","wcnO",0.153222665232441
"1EX1_A","hpsww","wcnSC",0.278024137328553
"1EXN_A","hpshh","asa",0.564615670068606
"1EXN_A","hpshh","bfAA",0.409430230468866
"1EXN_A","hpshh","bfC",0.171035761379585
"1EXN_A","hpshh","bfCA",0.200610113251602
"1EXN_A","hpshh","bfCB",0.31043245334721
"1EXN_A","hpshh","bfN",0.154459196809389
"1EXN_A","hpshh","bfO",0.195350929049775
"1EXN_A","hpshh","bfSC",0.486351731726313
"1EXN_A","hpshh","ddgent",0.493409909913868
"1EXN_A","hpshh","hbe_mean",0.265089090977036
"1EXN_A","hpshh","resvol",-0.133790704525259
"1EXN_A","hpshh","rsa",0.543018512174417
"1EXN_A","hpshh","seqent",0.0652026502067267
"1EXN_A","hpshh","sizeAA",0.227689622757175
"1EXN_A","hpshh","sizeSC",0.227689622757175
"1EXN_A","hpshh","VAAarea",0.501401742989477
"1EXN_A","hpshh","VAAeccentricity",0.493077522454568
"1EXN_A","hpshh","VAAedge_length_total",0.491072771095956
"1EXN_A","hpshh","VAAfree_volume",0.549737577874141
"1EXN_A","hpshh","VAAmodified_volume",0.490699941056057
"1EXN_A","hpshh","VAAnfaces",0.0581432055518394
"1EXN_A","hpshh","VAAvolume",0.489824106419954
"1EXN_A","hpshh","VCAarea",0.456514270016221
"1EXN_A","hpshh","VCAeccentricity",0.437141957951512
"1EXN_A","hpshh","VCAedge_length_total",0.430089782959514
"1EXN_A","hpshh","VCAfree_volume",0.492483522052016
"1EXN_A","hpshh","VCAmodified_volume",0.447247231821092
"1EXN_A","hpshh","VCAnfaces",-0.0574705425786019
"1EXN_A","hpshh","VCAvolume",0.448513590126107
"1EXN_A","hpshh","VSCarea",0.514901034052787
"1EXN_A","hpshh","VSCeccentricity",0.514922835131391
"1EXN_A","hpshh","VSCedge_length_total",0.480701776833531
"1EXN_A","hpshh","VSCfree_volume",0.548849420889262
"1EXN_A","hpshh","VSCmodified_volume",0.494501227674727
"1EXN_A","hpshh","VSCnfaces",0.0379849962890651
"1EXN_A","hpshh","VSCvolume",0.49468543099105
"1EXN_A","hpshh","wcnAA",-0.404125014299463
"1EXN_A","hpshh","wcnC",-0.292605862127628
"1EXN_A","hpshh","wcnCA",-0.340922423594976
"1EXN_A","hpshh","wcnCB",-0.381097704013094
"1EXN_A","hpshh","wcnN",-0.303495658869303
"1EXN_A","hpshh","wcnO",-0.308612909145754
"1EXN_A","hpshh","wcnSC",-0.424230348137535
"1EXN_A","hpskd","asa",-0.618633901608525
"1EXN_A","hpskd","bfAA",-0.41615273037768
"1EXN_A","hpskd","bfC",-0.171243003749308
"1EXN_A","hpskd","bfCA",-0.201476693224331
"1EXN_A","hpskd","bfCB",-0.31868177431685
"1EXN_A","hpskd","bfN",-0.16088876767042
"1EXN_A","hpskd","bfO",-0.182744998440531
"1EXN_A","hpskd","bfSC",-0.499794186846461
"1EXN_A","hpskd","ddgent",-0.495620888586932
"1EXN_A","hpskd","hbe_mean",-0.25399939998253
"1EXN_A","hpskd","resvol",-0.113790414144259
"1EXN_A","hpskd","rsa",-0.562367267471322
"1EXN_A","hpskd","seqent",-0.0833645678053025
"1EXN_A","hpskd","sizeAA",-0.422936048992338
"1EXN_A","hpskd","sizeSC",-0.422936048992338
"1EXN_A","hpskd","VAAarea",-0.529783827915357
"1EXN_A","hpskd","VAAeccentricity",-0.494687308193282
"1EXN_A","hpskd","VAAedge_length_total",-0.510901473089338
"1EXN_A","hpskd","VAAfree_volume",-0.53748546882709
"1EXN_A","hpskd","VAAmodified_volume",-0.522040546202955
"1EXN_A","hpskd","VAAnfaces",-0.0656233089203734
"1EXN_A","hpskd","VAAvolume",-0.519858377526615
"1EXN_A","hpskd","VCAarea",-0.453351025744833
"1EXN_A","hpskd","VCAeccentricity",-0.433428286639475
"1EXN_A","hpskd","VCAedge_length_total",-0.415070415180674
"1EXN_A","hpskd","VCAfree_volume",-0.452364361277046
"1EXN_A","hpskd","VCAmodified_volume",-0.446793712179761
"1EXN_A","hpskd","VCAnfaces",0.0851370022889986
"1EXN_A","hpskd","VCAvolume",-0.446287029460156
"1EXN_A","hpskd","VSCarea",-0.535003549959666
"1EXN_A","hpskd","VSCeccentricity",-0.518895871080591
"1EXN_A","hpskd","VSCedge_length_total",-0.49851031513725
"1EXN_A","hpskd","VSCfree_volume",-0.533792152315743
"1EXN_A","hpskd","VSCmodified_volume",-0.516452414326763
"1EXN_A","hpskd","VSCnfaces",-0.0338392012922129
"1EXN_A","hpskd","VSCvolume",-0.515757553332375
"1EXN_A","hpskd","wcnAA",0.461818094503998
"1EXN_A","hpskd","wcnC",0.326867252643625
"1EXN_A","hpskd","wcnCA",0.375031354927148
"1EXN_A","hpskd","wcnCB",0.413795761663978
"1EXN_A","hpskd","wcnN",0.329865708160583
"1EXN_A","hpskd","wcnO",0.338718351661831
"1EXN_A","hpskd","wcnSC",0.470378298794433
"1EXN_A","hpsww","asa",-0.54228803294078
"1EXN_A","hpsww","bfAA",-0.388699293927195
"1EXN_A","hpsww","bfC",-0.176540701250192
"1EXN_A","hpsww","bfCA",-0.182311074750926
"1EXN_A","hpsww","bfCB",-0.264949292651532
"1EXN_A","hpsww","bfN",-0.133847617581739
"1EXN_A","hpsww","bfO",-0.216170162188532
"1EXN_A","hpsww","bfSC",-0.437420632608453
"1EXN_A","hpsww","ddgent",-0.516476082992532
"1EXN_A","hpsww","hbe_mean",-0.298512539114369
"1EXN_A","hpsww","resvol",0.230884018287849
"1EXN_A","hpsww","rsa",-0.536654915235044
"1EXN_A","hpsww","seqent",-0.0766704355253769
"1EXN_A","hpsww","sizeAA",-0.0712065650465504
"1EXN_A","hpsww","sizeSC",-0.0712065650465504
"1EXN_A","hpsww","VAAarea",-0.48724241637248
"1EXN_A","hpsww","VAAeccentricity",-0.503951521313196
"1EXN_A","hpsww","VAAedge_length_total",-0.480613940603792
"1EXN_A","hpsww","VAAfree_volume",-0.556824508208841
"1EXN_A","hpsww","VAAmodified_volume",-0.475629392544933
"1EXN_A","hpsww","VAAnfaces",-0.0859056791462434
"1EXN_A","hpsww","VAAvolume",-0.477547255546789
"1EXN_A","hpsww","VCAarea",-0.449469678008087
"1EXN_A","hpsww","VCAeccentricity",-0.425079326372458
"1EXN_A","hpsww","VCAedge_length_total",-0.429241120682252
"1EXN_A","hpsww","VCAfree_volume",-0.509567984693919
"1EXN_A","hpsww","VCAmodified_volume",-0.438910372979747
"1EXN_A","hpsww","VCAnfaces",-0.00543824960955655
"1EXN_A","hpsww","VCAvolume",-0.441958732492416
"1EXN_A","hpsww","VSCarea",-0.507196090533304
"1EXN_A","hpsww","VSCeccentricity",-0.539084117462844
"1EXN_A","hpsww","VSCedge_length_total",-0.488576073659273
"1EXN_A","hpsww","VSCfree_volume",-0.573840408038322
"1EXN_A","hpsww","VSCmodified_volume",-0.494372316949067
"1EXN_A","hpsww","VSCnfaces",-0.102329805545373
"1EXN_A","hpsww","VSCvolume",-0.496972332540874
"1EXN_A","hpsww","wcnAA",0.394509790761987
"1EXN_A","hpsww","wcnC",0.301050778489012
"1EXN_A","hpsww","wcnCA",0.335144821807177
"1EXN_A","hpsww","wcnCB",0.377938127403777
"1EXN_A","hpsww","wcnN",0.283729979516733
"1EXN_A","hpsww","wcnO",0.327107174870734
"1EXN_A","hpsww","wcnSC",0.415621133792466
"1EXP_A","hpshh","asa",0.527229376867328
"1EXP_A","hpshh","bfAA",0.251882240851624
"1EXP_A","hpshh","bfC",0.134511203471429
"1EXP_A","hpshh","bfCA",0.157146627710821
"1EXP_A","hpshh","bfCB",0.209209598633975
"1EXP_A","hpshh","bfN",0.122938869236104
"1EXP_A","hpshh","bfO",0.136297622226767
"1EXP_A","hpshh","bfSC",0.303231004283319
"1EXP_A","hpshh","ddgent",0.448429832979526
"1EXP_A","hpshh","hbe_mean",0.0841172166945215
"1EXP_A","hpshh","resvol",-0.0234157152160846
"1EXP_A","hpshh","rsa",0.467217678199772
"1EXP_A","hpshh","seqent",0.166079056288075
"1EXP_A","hpshh","sizeAA",0.239696743013574
"1EXP_A","hpshh","sizeSC",0.239696743013574
"1EXP_A","hpshh","VAAarea",0.403059774715498
"1EXP_A","hpshh","VAAeccentricity",0.427376952905995
"1EXP_A","hpshh","VAAedge_length_total",0.391775614877878
"1EXP_A","hpshh","VAAfree_volume",0.43144914500799
"1EXP_A","hpshh","VAAmodified_volume",0.391648205402996
"1EXP_A","hpshh","VAAnfaces",-0.00227169484879649
"1EXP_A","hpshh","VAAvolume",0.393089537471881
"1EXP_A","hpshh","VCAarea",0.333896013443531
"1EXP_A","hpshh","VCAeccentricity",0.329106203263014
"1EXP_A","hpshh","VCAedge_length_total",0.294403270459027
"1EXP_A","hpshh","VCAfree_volume",0.319813269126596
"1EXP_A","hpshh","VCAmodified_volume",0.302380728404215
"1EXP_A","hpshh","VCAnfaces",-0.172651725293534
"1EXP_A","hpshh","VCAvolume",0.302631188087343
"1EXP_A","hpshh","VSCarea",0.453033416696381
"1EXP_A","hpshh","VSCeccentricity",0.412365818242467
"1EXP_A","hpshh","VSCedge_length_total",0.431654582367513
"1EXP_A","hpshh","VSCfree_volume",0.463529143718206
"1EXP_A","hpshh","VSCmodified_volume",0.436246673472325
"1EXP_A","hpshh","VSCnfaces",0.0168857056435217
"1EXP_A","hpshh","VSCvolume",0.437133586084413
"1EXP_A","hpshh","wcnAA",-0.362922817900363
"1EXP_A","hpshh","wcnC",-0.252206163861077
"1EXP_A","hpshh","wcnCA",-0.265886137012539
"1EXP_A","hpshh","wcnCB",-0.323982677925489
"1EXP_A","hpshh","wcnN",-0.203998619313514
"1EXP_A","hpshh","wcnO",-0.264079815437071
"1EXP_A","hpshh","wcnSC",-0.393065165208412
"1EXP_A","hpskd","asa",-0.550292882964135
"1EXP_A","hpskd","bfAA",-0.255493365463793
"1EXP_A","hpskd","bfC",-0.136081674844327
"1EXP_A","hpskd","bfCA",-0.157641420115995
"1EXP_A","hpskd","bfCB",-0.2048484705532
"1EXP_A","hpskd","bfN",-0.122744524790159
"1EXP_A","hpskd","bfO",-0.1335700987918
"1EXP_A","hpskd","bfSC",-0.306987815515632
"1EXP_A","hpskd","ddgent",-0.42629041437868
"1EXP_A","hpskd","hbe_mean",-0.0877756853127026
"1EXP_A","hpskd","resvol",-0.184028961575338
"1EXP_A","hpskd","rsa",-0.457293256285962
"1EXP_A","hpskd","seqent",-0.171125943434643
"1EXP_A","hpskd","sizeAA",-0.421371325594956
"1EXP_A","hpskd","sizeSC",-0.421371325594956
"1EXP_A","hpskd","VAAarea",-0.40727891236222
"1EXP_A","hpskd","VAAeccentricity",-0.402861225929222
"1EXP_A","hpskd","VAAedge_length_total",-0.402290598143168
"1EXP_A","hpskd","VAAfree_volume",-0.387612600486848
"1EXP_A","hpskd","VAAmodified_volume",-0.400265924745965
"1EXP_A","hpskd","VAAnfaces",-0.0366941189168676
"1EXP_A","hpskd","VAAvolume",-0.401241925236976
"1EXP_A","hpskd","VCAarea",-0.310873639271638
"1EXP_A","hpskd","VCAeccentricity",-0.310213851698346
"1EXP_A","hpskd","VCAedge_length_total",-0.273836628991149
"1EXP_A","hpskd","VCAfree_volume",-0.25410440099812
"1EXP_A","hpskd","VCAmodified_volume",-0.280008408513867
"1EXP_A","hpskd","VCAnfaces",0.165802251858505
"1EXP_A","hpskd","VCAvolume",-0.279702587062583
"1EXP_A","hpskd","VSCarea",-0.447346898248094
"1EXP_A","hpskd","VSCeccentricity",-0.396045748000254
"1EXP_A","hpskd","VSCedge_length_total",-0.435299006426067
"1EXP_A","hpskd","VSCfree_volume",-0.401662628834998
"1EXP_A","hpskd","VSCmodified_volume",-0.433379060947728
"1EXP_A","hpskd","VSCnfaces",-0.0332910879722805
"1EXP_A","hpskd","VSCvolume",-0.434635397769082
"1EXP_A","hpskd","wcnAA",0.365062809524588
"1EXP_A","hpskd","wcnC",0.239365812791792
"1EXP_A","hpskd","wcnCA",0.251295039519441
"1EXP_A","hpskd","wcnCB",0.312442804268087
"1EXP_A","hpskd","wcnN",0.196340159159291
"1EXP_A","hpskd","wcnO",0.25668116054817
"1EXP_A","hpskd","wcnSC",0.379585346410421
"1EXP_A","hpsww","asa",-0.435288129288055
"1EXP_A","hpsww","bfAA",-0.211656703717542
"1EXP_A","hpsww","bfC",-0.088773318371201
"1EXP_A","hpsww","bfCA",-0.108169208574117
"1EXP_A","hpsww","bfCB",-0.168051133534061
"1EXP_A","hpsww","bfN",-0.0709674018387834
"1EXP_A","hpsww","bfO",-0.0947782913640511
"1EXP_A","hpsww","bfSC",-0.262444896921133
"1EXP_A","hpsww","ddgent",-0.474730477489728
"1EXP_A","hpsww","hbe_mean",-0.0560641718491162
"1EXP_A","hpsww","resvol",0.109283018549792
"1EXP_A","hpsww","rsa",-0.380985158690199
"1EXP_A","hpsww","seqent",-0.233477884142615
"1EXP_A","hpsww","sizeAA",-0.10468527673775
"1EXP_A","hpsww","sizeSC",-0.10468527673775
"1EXP_A","hpsww","VAAarea",-0.297422855198886
"1EXP_A","hpsww","VAAeccentricity",-0.364437464908138
"1EXP_A","hpsww","VAAedge_length_total",-0.27814261145863
"1EXP_A","hpsww","VAAfree_volume",-0.376396357511858
"1EXP_A","hpsww","VAAmodified_volume",-0.280081098072583
"1EXP_A","hpsww","VAAnfaces",0.0442184602425684
"1EXP_A","hpsww","VAAvolume",-0.280550709978448
"1EXP_A","hpsww","VCAarea",-0.25762706189405
"1EXP_A","hpsww","VCAeccentricity",-0.264074267279533
"1EXP_A","hpsww","VCAedge_length_total",-0.223203764778529
"1EXP_A","hpsww","VCAfree_volume",-0.284399970511239
"1EXP_A","hpsww","VCAmodified_volume",-0.23032165460235
"1EXP_A","hpsww","VCAnfaces",0.157345061207314
"1EXP_A","hpsww","VCAvolume",-0.231273559917022
"1EXP_A","hpsww","VSCarea",-0.368830614935529
"1EXP_A","hpsww","VSCeccentricity",-0.367866820711848
"1EXP_A","hpsww","VSCedge_length_total",-0.330419333263082
"1EXP_A","hpsww","VSCfree_volume",-0.441033742684889
"1EXP_A","hpsww","VSCmodified_volume",-0.356280286288427
"1EXP_A","hpsww","VSCnfaces",0.0231159691478452
"1EXP_A","hpsww","VSCvolume",-0.357332454735743
"1EXP_A","hpsww","wcnAA",0.292282883537232
"1EXP_A","hpsww","wcnC",0.173126689289266
"1EXP_A","hpsww","wcnCA",0.189622748688046
"1EXP_A","hpsww","wcnCB",0.257572024793906
"1EXP_A","hpsww","wcnN",0.132220123764267
"1EXP_A","hpsww","wcnO",0.193363395759314
"1EXP_A","hpsww","wcnSC",0.339765600932199
"1EYP_A","hpshh","asa",0.522441950506536
"1EYP_A","hpshh","bfAA",0.143614712825999
"1EYP_A","hpshh","bfC",0.0595370899205151
"1EYP_A","hpshh","bfCA",0.0698393333704068
"1EYP_A","hpshh","bfCB",0.11508974802471
"1EYP_A","hpshh","bfN",0.0473509453710131
"1EYP_A","hpshh","bfO",0.0574789328575474
"1EYP_A","hpshh","bfSC",0.19450255332656
"1EYP_A","hpshh","ddgent",0.404089814959003
"1EYP_A","hpshh","hbe_mean",0.286196156692786
"1EYP_A","hpshh","resvol",-0.0623287029079327
"1EYP_A","hpshh","rsa",0.479162056811177
"1EYP_A","hpshh","seqent",0.108209631031978
"1EYP_A","hpshh","sizeAA",0.202315687949994
"1EYP_A","hpshh","sizeSC",0.202315687949994
"1EYP_A","hpshh","VAAarea",0.430157660580133
"1EYP_A","hpshh","VAAeccentricity",0.432167834590164
"1EYP_A","hpshh","VAAedge_length_total",0.438718740969697
"1EYP_A","hpshh","VAAfree_volume",0.470655435813328
"1EYP_A","hpshh","VAAmodified_volume",0.429058790716025
"1EYP_A","hpshh","VAAnfaces",0.149566864299182
"1EYP_A","hpshh","VAAvolume",0.426068475309963
"1EYP_A","hpshh","VCAarea",0.358079375907534
"1EYP_A","hpshh","VCAeccentricity",0.370864789929866
"1EYP_A","hpshh","VCAedge_length_total",0.330164292152775
"1EYP_A","hpshh","VCAfree_volume",0.399645075819009
"1EYP_A","hpshh","VCAmodified_volume",0.36422673180249
"1EYP_A","hpshh","VCAnfaces",-0.103317201037141
"1EYP_A","hpshh","VCAvolume",0.355306308336674
"1EYP_A","hpshh","VSCarea",0.46341805153593
"1EYP_A","hpshh","VSCeccentricity",0.481539931277635
"1EYP_A","hpshh","VSCedge_length_total",0.437741757245689
"1EYP_A","hpshh","VSCfree_volume",0.489384220117911
"1EYP_A","hpshh","VSCmodified_volume",0.439049664997739
"1EYP_A","hpshh","VSCnfaces",0.0375027155207172
"1EYP_A","hpshh","VSCvolume",0.439352169977571
"1EYP_A","hpshh","wcnAA",-0.358124214850265
"1EYP_A","hpshh","wcnC",-0.206169458676333
"1EYP_A","hpshh","wcnCA",-0.267338618042843
"1EYP_A","hpshh","wcnCB",-0.34273877368395
"1EYP_A","hpshh","wcnN",-0.197238299125638
"1EYP_A","hpshh","wcnO",-0.210595883318591
"1EYP_A","hpshh","wcnSC",-0.407572095666295
"1EYP_A","hpskd","asa",-0.506311758263683
"1EYP_A","hpskd","bfAA",-0.159272779379748
"1EYP_A","hpskd","bfC",-0.0715463236679661
"1EYP_A","hpskd","bfCA",-0.0847486892161737
